customer_id,recency,frequency,monetary,r_score,f_score,m_score,segment
14384,521,1,58.5,1,1,1,Lost/Others
14385,30,3,202.11,3,1,1,New Customers
14386,317,1,142.4,1,1,1,Lost/Others
14387,53,3,1770.56,2,1,3,Lost/Others
14388,31,16,6701.0,2,3,3,Loyal Customers
14389,86,5,1898.01,2,2,3,Loyal Customers
14390,31,13,6399.83,2,3,3,Loyal Customers
14391,597,1,135.6,1,1,1,Lost/Others
14392,453,1,266.4,1,1,1,Lost/Others
14393,239,1,67.95,1,1,1,Lost/Others
14394,585,1,93.8,1,1,1,Lost/Others
14395,23,20,8208.01,3,3,3,Champions
14396,86,7,2121.93,2,2,3,Loyal Customers
14397,23,19,2612.96,3,3,3,Champions
14398,422,2,707.79,1,1,2,Lost/Others
14399,415,8,2113.16,1,2,3,At Risk
14400,170,3,1732.47,1,1,3,Lost/Others
14401,25,22,6795.9,3,3,3,Champions
14402,673,1,285.6,1,1,1,Lost/Others
14403,151,6,1880.51,1,2,3,At Risk
14404,54,13,2899.11,2,3,3,Loyal Customers
14405,407,1,195.0,1,1,1,Lost/Others
14406,140,1,156.75,1,1,1,Lost/Others
14407,128,6,2157.73,1,2,3,At Risk
14408,31,11,4109.77,2,3,3,Loyal Customers
14409,92,9,3756.09,1,2,3,At Risk
14410,113,11,2651.14,1,3,3,At Risk
14411,331,1,1063.0,1,1,3,Lost/Others
14412,63,3,1426.19,2,1,3,Lost/Others
14413,383,4,770.37,1,2,2,At Risk
14414,112,8,2399.33,1,2,3,At Risk
14415,22,23,12091.6,3,3,3,Champions
14416,43,2,490.22,2,1,2,Lost/Others
14417,408,1,604.2,1,1,2,Lost/Others
14418,24,3,1937.25,3,1,3,New Customers
14419,31,7,1260.91,2,2,3,Loyal Customers
14420,120,4,1639.17,1,2,3,At Risk
14421,78,6,2469.37,2,2,3,Loyal Customers
14422,21,19,10271.52,3,3,3,Champions
14423,239,3,916.61,1,1,2,Lost/Others
14424,38,1,322.08,2,1,2,Lost/Others
14425,455,3,661.39,1,1,2,Lost/Others
14426,44,17,11727.94,2,3,3,Loyal Customers
14427,71,4,1263.52,2,2,3,Loyal Customers
14428,28,5,1244.83,3,2,3,Loyal Customers
14429,424,1,516.28,1,1,2,Lost/Others
14430,532,3,1220.9,1,1,3,Lost/Others
14431,323,4,2614.2,1,2,3,At Risk
14432,30,6,2255.51,3,2,3,Loyal Customers
14433,486,1,289.6,1,1,1,Lost/Others
14434,42,6,1372.8,2,2,3,Loyal Customers
14435,522,1,90.42,1,1,1,Lost/Others
14436,119,2,271.7,1,1,1,Lost/Others
14437,386,5,958.84,1,2,2,At Risk
14438,327,1,131.9,1,1,1,Lost/Others
14439,340,5,9443.04,1,2,3,At Risk
14440,29,13,6638.73,3,3,3,Champions
14441,21,11,4611.69,3,3,3,Champions
14442,225,7,5367.02,1,2,3,At Risk
14443,74,5,2386.47,2,2,3,Loyal Customers
14444,477,1,132.04,1,1,1,Lost/Others
14445,476,1,221.65,1,1,1,Lost/Others
14446,21,5,1241.31,3,2,3,Loyal Customers
14447,39,6,1711.73,2,2,3,Loyal Customers
14448,30,2,375.35,3,1,2,New Customers
14449,39,8,2482.8,2,2,3,Loyal Customers
14450,201,7,1128.44,1,2,3,At Risk
14451,81,12,3308.77,2,3,3,Loyal Customers
14452,31,4,665.59,2,2,2,Loyal Customers
14453,211,1,119.93,1,1,1,Lost/Others
14454,397,5,977.3,1,2,2,At Risk
14455,453,4,628.21,1,2,2,At Risk
14456,26,9,3062.4,3,2,3,Loyal Customers
14457,331,1,113.64,1,1,1,Lost/Others
14458,401,1,237.42,1,1,1,Lost/Others
14459,176,2,5375.74,1,1,3,Lost/Others
14460,131,9,1093.5,1,2,3,At Risk
14461,169,13,6713.5,1,3,3,At Risk
14462,87,12,2270.01,2,3,3,Loyal Customers
14463,119,4,786.57,1,2,2,At Risk
14464,589,2,111.0,1,1,1,Lost/Others
14465,267,11,3946.03,1,3,3,At Risk
14466,50,13,4646.9,2,3,3,Loyal Customers
14467,38,12,2220.99,2,3,3,Loyal Customers
14468,754,1,204.24,1,1,1,Lost/Others
14469,437,4,2112.21,1,2,3,At Risk
14470,32,3,712.04,2,1,2,Lost/Others
14471,612,2,400.95,1,1,2,Lost/Others
14472,124,9,2228.22,1,2,3,At Risk
14473,95,2,234.34,1,1,1,Lost/Others
14474,67,2,1278.08,2,1,3,Lost/Others
14475,92,4,1151.15,1,2,3,At Risk
14476,278,1,215.7,1,1,1,Lost/Others
14477,40,7,1969.6,2,2,3,Loyal Customers
14478,403,4,1276.66,1,2,3,At Risk
14479,274,4,1299.11,1,2,3,At Risk
14480,32,4,1299.52,2,2,3,Loyal Customers
14481,185,5,2311.49,1,2,3,At Risk
14482,39,12,4357.91,2,3,3,Loyal Customers
14483,302,2,257.1,1,1,1,Lost/Others
14484,71,4,1070.98,2,2,3,Loyal Customers
14485,59,1,165.75,2,1,1,Lost/Others
14486,532,2,175.5,1,1,1,Lost/Others
14487,47,7,1453.61,2,2,3,Loyal Customers
14488,88,1,1064.28,2,1,3,Lost/Others
14489,228,4,1574.93,1,2,3,At Risk
14490,427,2,1273.47,1,1,3,Lost/Others
14491,196,2,468.13,1,1,2,Lost/Others
14492,451,7,1921.91,1,2,3,At Risk
14493,28,10,5130.15,3,3,3,Champions
14494,46,3,401.46,2,1,2,Lost/Others
14495,71,3,174.8,2,1,1,Lost/Others
14496,332,7,2668.23,1,2,3,At Risk
14497,330,2,697.06,1,1,2,Lost/Others
14498,63,10,3911.27,2,3,3,Loyal Customers
14499,47,7,2138.97,2,2,3,Loyal Customers
14500,109,3,356.85,1,1,2,Lost/Others
14501,204,2,251.21,1,1,1,Lost/Others
14502,40,11,2470.67,2,3,3,Loyal Customers
14503,24,6,3543.26,3,2,3,Loyal Customers
14504,68,4,673.26,2,2,2,Loyal Customers
14505,38,19,12001.84,2,3,3,Loyal Customers
14506,38,7,3290.67,2,2,3,Loyal Customers
14507,44,11,3284.43,2,3,3,Loyal Customers
14508,43,5,874.94,2,2,2,Loyal Customers
14509,555,1,110.95,1,1,1,Lost/Others
14510,396,3,1007.28,1,1,3,Lost/Others
14511,32,5,1314.81,2,2,3,Loyal Customers
14512,208,7,1223.47,1,2,3,At Risk
14513,121,6,788.01,1,2,2,At Risk
14514,82,9,4598.98,2,2,3,Loyal Customers
14515,38,12,3749.26,2,3,3,Loyal Customers
14516,537,1,163.92,1,1,1,Lost/Others
14517,54,2,330.45,2,1,2,Lost/Others
14518,85,1,174.37,2,1,1,Lost/Others
14519,704,2,206.09,1,1,1,Lost/Others
14520,22,2,270.6,3,1,1,New Customers
14521,512,1,199.45,1,1,1,Lost/Others
14522,45,8,1758.62,2,2,3,Loyal Customers
14523,129,1,241.09,1,1,1,Lost/Others
14524,52,13,2933.71,2,3,3,Loyal Customers
14525,40,17,8240.64,2,3,3,Loyal Customers
14526,410,1,262.4,1,1,1,Lost/Others
14527,23,122,27792.3,3,3,3,Champions
14528,58,1,364.22,2,1,2,Lost/Others
14529,81,3,620.04,2,1,2,Lost/Others
14530,46,16,6197.4,2,3,3,Loyal Customers
14531,500,1,376.34,1,1,2,Lost/Others
14532,257,11,3859.18,1,3,3,At Risk
14533,45,11,3466.37,2,3,3,Loyal Customers
14534,23,26,6271.11,3,3,3,Champions
14535,81,9,6030.73,2,2,3,Loyal Customers
14536,280,1,171.8,1,1,1,Lost/Others
14537,78,2,641.4,2,1,2,Lost/Others
14538,85,5,1370.84,2,2,3,Loyal Customers
14539,36,2,537.48,2,1,2,Lost/Others
14540,30,11,3795.34,3,3,3,Champions
14541,79,14,2499.68,2,3,3,Loyal Customers
14542,206,1,103.25,1,1,1,Lost/Others
14543,49,39,14906.77,2,3,3,Loyal Customers
14544,45,3,2982.43,2,1,3,Lost/Others
14545,695,1,349.25,1,1,2,Lost/Others
14546,26,11,5197.9,3,3,3,Champions
14547,24,8,4007.54,3,2,3,Loyal Customers
14548,171,9,2627.49,1,2,3,At Risk
14549,332,4,916.55,1,2,2,At Risk
14550,31,4,1353.31,2,2,3,Loyal Customers
14551,39,7,880.04,2,2,2,Loyal Customers
14552,172,3,511.28,1,1,2,Lost/Others
14553,40,9,1841.54,2,2,3,Loyal Customers
14554,31,4,2381.04,2,2,3,Loyal Customers
14555,78,6,2315.63,2,2,3,Loyal Customers
14556,617,3,835.34,1,1,2,Lost/Others
14557,106,1,788.38,1,1,2,Lost/Others
14558,675,3,655.5,1,1,2,Lost/Others
14559,411,1,75.6,1,1,1,Lost/Others
14560,28,44,6114.03,3,3,3,Champions
14561,96,3,1080.76,1,1,3,Lost/Others
14562,24,26,6729.4,3,3,3,Champions
14563,530,2,679.44,1,1,2,Lost/Others
14564,455,2,2605.62,1,1,3,Lost/Others
14565,116,5,3859.22,1,2,3,At Risk
14566,131,4,4092.0,1,2,3,At Risk
14567,77,2,1530.36,2,1,3,Lost/Others
14568,456,1,919.7,1,1,2,Lost/Others
14569,22,4,598.98,3,2,2,Loyal Customers
14570,301,3,613.75,1,1,2,Lost/Others
14571,446,1,161.65,1,1,1,Lost/Others
14572,24,11,5615.18,3,3,3,Champions
14573,200,13,2621.42,1,3,3,At Risk
14574,753,1,143.7,1,1,1,Lost/Others
14575,509,1,460.71,1,1,2,Lost/Others
14576,393,1,70.8,1,1,1,Lost/Others
14577,33,7,1374.25,2,2,3,Loyal Customers
14578,24,1,168.63,3,1,1,New Customers
14579,453,1,105.56,1,1,1,Lost/Others
14580,539,1,14.85,1,1,1,Lost/Others
14581,37,2,433.8,2,1,2,Lost/Others
14582,61,1,114.11,2,1,1,Lost/Others
14583,26,8,1781.03,3,2,3,Loyal Customers
14584,190,8,1747.91,1,2,3,At Risk
14585,71,5,1143.27,2,2,3,Loyal Customers
14586,297,1,237.36,1,1,1,Lost/Others
14587,39,9,1601.14,2,2,3,Loyal Customers
14588,599,1,135.39,1,1,1,Lost/Others
14589,392,1,79.5,1,1,1,Lost/Others
14590,445,20,3006.62,1,3,3,At Risk
14591,36,4,1447.14,2,2,3,Loyal Customers
14592,56,3,570.46,2,1,2,Lost/Others
14593,42,12,3712.01,2,3,3,Loyal Customers
14594,28,2,634.83,3,1,2,New Customers
14595,40,8,2164.45,2,2,3,Loyal Customers
14596,647,1,229.47,1,1,1,Lost/Others
14597,32,6,2201.54,2,2,3,Loyal Customers
14598,65,2,384.04,2,1,2,Lost/Others
14599,411,2,474.54,1,1,2,Lost/Others
14600,326,2,865.17,1,1,2,Lost/Others
14601,31,1,213.96,2,1,1,Lost/Others
14602,677,1,205.36,1,1,1,Lost/Others
14603,295,1,660.0,1,1,2,Lost/Others
14604,654,1,143.86,1,1,1,Lost/Others
14605,395,4,937.16,1,2,2,At Risk
14606,22,192,30861.06,3,3,3,Champions
14607,36,22,24137.63,2,3,3,Loyal Customers
14608,25,11,3352.94,3,3,3,Champions
14609,93,10,1486.2,1,3,3,At Risk
14610,416,2,24.35,1,1,1,Lost/Others
14611,464,2,604.33,1,1,2,Lost/Others
14612,436,1,877.7,1,1,2,Lost/Others
14613,701,1,76.32,1,1,1,Lost/Others
14614,407,1,295.13,1,1,1,Lost/Others
14615,415,5,951.76,1,2,2,At Risk
14616,263,5,527.78,1,2,2,At Risk
14617,423,2,190.47,1,1,1,Lost/Others
14618,30,7,1342.32,3,2,3,Loyal Customers
14619,266,2,1291.24,1,1,3,Lost/Others
14620,226,2,412.78,1,1,2,Lost/Others
14621,22,9,3000.57,3,2,3,Loyal Customers
14622,205,1,320.58,1,1,2,Lost/Others
14623,53,10,2059.58,2,3,3,Loyal Customers
14624,78,6,814.07,2,2,2,Loyal Customers
14625,217,11,4497.88,1,3,3,At Risk
14626,44,11,5410.92,2,3,3,Loyal Customers
14627,400,1,462.75,1,1,2,Lost/Others
14628,112,5,1998.0,1,2,3,At Risk
14629,25,2,959.01,3,1,2,New Customers
14630,505,1,338.65,1,1,2,Lost/Others
14631,71,6,2025.69,2,2,3,Loyal Customers
14632,283,1,114.56,1,1,1,Lost/Others
14633,287,1,344.9,1,1,2,Lost/Others
14634,458,4,2124.46,1,2,3,At Risk
14635,474,1,215.22,1,1,1,Lost/Others
14636,57,2,609.85,2,1,2,Lost/Others
14637,698,1,106.68,1,1,1,Lost/Others
14638,71,1,443.6,2,1,2,Lost/Others
14639,73,9,4978.96,2,2,3,Loyal Customers
14640,45,10,3667.06,2,3,3,Loyal Customers
14641,42,1,110.46,2,1,1,Lost/Others
14642,79,1,96.12,2,1,1,Lost/Others
14643,191,5,1679.89,1,2,3,At Risk
14644,88,7,2247.72,2,2,3,Loyal Customers
14645,177,3,876.89,1,1,2,Lost/Others
14646,22,151,528602.52,3,3,3,Champions
14647,222,2,519.97,1,1,2,Lost/Others
14648,437,15,4546.86,1,3,3,At Risk
14649,25,9,3775.31,3,2,3,Loyal Customers
14650,610,1,62.5,1,1,1,Lost/Others
14651,88,9,2034.12,2,2,3,Loyal Customers
14652,98,1,114.18,1,1,1,Lost/Others
14653,22,12,3614.54,3,3,3,Champions
14654,759,1,246.86,1,1,1,Lost/Others
14655,29,7,3878.51,3,2,3,Loyal Customers
14656,190,5,814.65,1,2,2,At Risk
14657,38,6,1460.87,2,2,3,Loyal Customers
14658,26,2,247.15,3,1,1,New Customers
14659,29,9,2529.93,3,2,3,Loyal Customers
14660,107,2,285.74,1,1,1,Lost/Others
14661,47,1,107.95,2,1,1,Lost/Others
14662,49,7,1416.33,2,2,3,Loyal Customers
14663,451,2,490.6,1,1,2,Lost/Others
14664,40,2,637.89,2,1,2,Lost/Others
14665,81,7,2749.65,2,2,3,Loyal Customers
14666,45,1,195.25,2,1,1,Lost/Others
14667,31,54,21927.14,2,3,3,Loyal Customers
14668,466,1,111.63,1,1,1,Lost/Others
14669,262,7,3243.93,1,2,3,At Risk
14670,301,3,602.0,1,1,2,Lost/Others
14671,570,2,1127.45,1,1,3,Lost/Others
14672,255,4,1113.14,1,2,3,At Risk
14673,24,7,3410.81,3,2,3,Loyal Customers
14674,530,1,173.66,1,1,1,Lost/Others
14675,37,2,1066.9,2,1,3,Lost/Others
14676,52,12,8356.79,2,3,3,Loyal Customers
14677,613,1,184.91,1,1,1,Lost/Others
14678,600,1,403.39,1,1,2,Lost/Others
14679,402,3,1289.44,1,1,3,Lost/Others
14680,46,58,57412.77,2,3,3,Loyal Customers
14681,92,6,875.15,1,2,2,At Risk
14682,208,6,1514.81,1,2,3,At Risk
14683,609,1,146.56,1,1,1,Lost/Others
14684,46,6,1468.55,2,2,3,Loyal Customers
14685,597,8,4619.79,1,2,3,At Risk
14686,435,5,885.83,1,2,2,At Risk
14687,127,3,1402.06,1,1,3,Lost/Others
14688,28,28,7713.57,3,3,3,Champions
14689,229,1,112.8,1,1,1,Lost/Others
14690,65,4,794.33,2,2,2,Loyal Customers
14691,51,5,2114.33,2,2,3,Loyal Customers
14692,158,12,1745.09,1,3,3,At Risk
14693,285,7,1165.36,1,2,3,At Risk
14694,638,1,244.31,1,1,1,Lost/Others
14695,540,3,1620.07,1,1,3,Lost/Others
14696,25,8,2767.9,3,2,3,Loyal Customers
14697,239,2,188.61,1,1,1,Lost/Others
14698,22,5,1250.76,3,2,3,Loyal Customers
14699,235,4,702.6,1,2,2,At Risk
14700,53,5,3116.26,2,2,3,Loyal Customers
14701,31,15,4562.09,2,3,3,Loyal Customers
14702,22,29,6754.22,3,3,3,Champions
14703,35,1,318.17,2,1,2,Lost/Others
14704,32,11,1813.57,2,3,3,Loyal Customers
14705,219,1,179.0,1,1,1,Lost/Others
14706,639,1,390.69,1,1,2,Lost/Others
14707,456,2,139.2,1,1,1,Lost/Others
14708,23,5,2212.28,3,2,3,Loyal Customers
14709,36,25,8886.33,2,3,3,Loyal Customers
14710,35,13,1922.59,2,3,3,Loyal Customers
14711,31,11,2868.8,2,3,3,Loyal Customers
14712,50,4,1328.07,2,2,3,Loyal Customers
14713,30,21,5418.87,3,3,3,Champions
14714,45,4,906.24,2,2,2,Loyal Customers
14715,45,8,1840.45,2,2,3,Loyal Customers
14716,64,3,565.45,2,1,2,Lost/Others
14717,754,1,81.3,1,1,1,Lost/Others
14718,431,1,226.42,1,1,1,Lost/Others
14719,22,5,1602.13,3,2,3,Loyal Customers
14720,26,3,663.81,3,1,2,New Customers
14721,400,1,115.77,1,1,1,Lost/Others
14722,168,3,513.37,1,1,2,Lost/Others
14723,31,11,2093.06,2,3,3,Loyal Customers
14724,611,1,345.25,1,1,2,Lost/Others
14725,45,4,1315.24,2,2,3,Loyal Customers
14726,675,1,124.75,1,1,1,Lost/Others
14727,295,3,467.93,1,1,2,Lost/Others
14728,434,1,190.58,1,1,1,Lost/Others
14729,394,3,907.38,1,1,2,Lost/Others
14730,22,8,2005.06,3,2,3,Loyal Customers
14731,68,3,380.02,2,1,2,Lost/Others
14732,29,19,5517.07,3,3,3,Champions
14733,37,15,16184.97,2,3,3,Loyal Customers
14734,446,4,1056.42,1,2,3,At Risk
14735,24,56,12240.16,3,3,3,Champions
14736,506,2,401.08,1,1,2,Lost/Others
14737,24,4,3554.17,3,2,3,Loyal Customers
14738,63,9,1821.9,2,2,3,Loyal Customers
14739,25,25,12287.5,3,3,3,Champions
14740,218,11,4161.06,1,3,3,At Risk
14741,32,7,1897.59,2,2,3,Loyal Customers
14742,456,1,579.85,1,1,2,Lost/Others
14743,613,1,50.48,1,1,1,Lost/Others
14744,37,14,3885.08,2,3,3,Loyal Customers
14745,133,12,2571.81,1,3,3,At Risk
14746,427,4,593.5,1,2,2,At Risk
14747,270,1,328.2,1,1,2,Lost/Others
14748,50,10,3152.32,2,3,3,Loyal Customers
14749,500,1,310.15,1,1,2,Lost/Others
14750,757,1,112.03,1,1,1,Lost/Others
14751,705,2,126.45,1,1,1,Lost/Others
14752,64,1,389.64,2,1,2,Lost/Others
14753,108,2,869.51,1,1,2,Lost/Others
14754,65,6,1550.48,2,2,3,Loyal Customers
14755,30,25,9972.55,3,3,3,Champions
14756,36,3,2653.76,2,1,3,Lost/Others
14757,96,1,420.5,1,1,2,Lost/Others
14758,165,7,2864.97,1,2,3,At Risk
14759,25,3,1625.97,3,1,3,New Customers
14760,318,1,89.2,1,1,1,Lost/Others
14761,79,3,447.92,2,1,2,Lost/Others
14762,284,2,417.57,1,1,2,Lost/Others
14764,67,1,278.3,2,1,1,Lost/Others
14765,50,3,254.11,2,1,1,Lost/Others
14766,29,11,6556.13,3,3,3,Champions
14767,495,1,382.81,1,1,2,Lost/Others
14768,38,2,192.6,2,1,1,Lost/Others
14769,23,17,15771.88,3,3,3,Champions
14770,253,8,3637.64,1,2,3,At Risk
14771,642,2,594.62,1,1,2,Lost/Others
14772,133,1,139.26,1,1,1,Lost/Others
14773,613,1,140.55,1,1,1,Lost/Others
14774,549,1,241.45,1,1,1,Lost/Others
14775,79,3,1418.46,2,1,3,Lost/Others
14776,72,15,3708.3,2,3,3,Loyal Customers
14777,424,1,307.56,1,1,2,Lost/Others
14778,148,2,730.86,1,1,2,Lost/Others
14779,301,3,386.15,1,1,2,Lost/Others
14780,75,2,447.68,2,1,2,Lost/Others
14782,340,1,200.1,1,1,1,Lost/Others
14783,680,1,307.3,1,1,2,Lost/Others
14784,47,3,449.93,2,1,2,Lost/Others
14785,31,2,77.4,2,1,1,Lost/Others
14786,571,1,90.96,1,1,1,Lost/Others
14787,492,1,110.65,1,1,1,Lost/Others
14788,28,3,1156.32,3,1,3,New Customers
14789,49,1,197.64,2,1,1,Lost/Others
14790,37,10,2526.62,2,3,3,Loyal Customers
14791,627,1,303.63,1,1,2,Lost/Others
14792,84,1,6.2,2,1,1,Lost/Others
14793,42,2,625.9,2,1,2,Lost/Others
14794,23,10,1953.9,3,3,3,Champions
14795,187,1,131.45,1,1,1,Lost/Others
14796,22,27,10889.64,3,3,3,Champions
14797,528,1,300.31,1,1,2,Lost/Others
14798,73,8,724.31,2,2,2,Loyal Customers
14799,72,2,338.15,2,1,2,Lost/Others
14800,68,17,7774.32,2,3,3,Loyal Customers
14801,82,1,193.14,2,1,1,Lost/Others
14802,459,2,1502.98,1,1,3,Lost/Others
14803,183,3,845.55,1,1,2,Lost/Others
14804,29,1,353.27,3,1,2,New Customers
14805,36,7,1104.64,2,2,3,Loyal Customers
14806,96,2,303.43,1,1,2,Lost/Others
14807,411,2,519.29,1,1,2,Lost/Others
14808,60,8,2741.17,2,2,3,Loyal Customers
14809,642,2,686.76,1,1,2,Lost/Others
14810,61,13,2537.02,2,3,3,Loyal Customers
14811,408,1,170.5,1,1,1,Lost/Others
14812,619,1,185.8,1,1,1,Lost/Others
14813,390,4,1090.87,1,2,3,At Risk
14814,602,1,160.46,1,1,1,Lost/Others
14815,57,2,778.5,2,1,2,Lost/Others
14816,218,1,271.85,1,1,1,Lost/Others
14817,221,7,3959.86,1,2,3,At Risk
14818,94,6,1170.41,1,2,3,At Risk
14819,85,4,470.16,2,2,2,Loyal Customers
14820,42,9,1274.76,2,2,3,Loyal Customers
14821,387,7,1286.45,1,2,3,At Risk
14822,506,1,157.7,1,1,1,Lost/Others
14823,201,3,321.43,1,1,2,Lost/Others
14824,31,10,4022.91,2,3,3,Loyal Customers
14825,24,24,4925.08,3,3,3,Champions
14826,602,2,385.2,1,1,2,Lost/Others
14828,217,13,9839.46,1,3,3,At Risk
14829,50,7,1692.84,2,2,3,Loyal Customers
14830,74,1,197.13,2,1,1,Lost/Others
14831,701,3,1676.57,1,1,3,Lost/Others
14832,651,1,322.69,1,1,2,Lost/Others
14833,519,1,94.8,1,1,1,Lost/Others
14834,38,7,2206.16,2,2,3,Loyal Customers
14835,549,2,297.0,1,1,1,Lost/Others
14836,31,3,102.45,2,1,1,Lost/Others
14837,110,9,3460.32,1,2,3,At Risk
14838,444,2,773.67,1,1,2,Lost/Others
14839,439,3,915.28,1,1,2,Lost/Others
14840,288,2,362.71,1,1,2,Lost/Others
14841,74,14,7163.0,2,3,3,Loyal Customers
14842,64,4,2824.69,2,2,3,Loyal Customers
14843,457,1,211.8,1,1,1,Lost/Others
14844,84,10,6702.43,2,3,3,Loyal Customers
14845,620,1,150.0,1,1,1,Lost/Others
14846,448,1,437.4,1,1,2,Lost/Others
14847,169,3,1348.95,1,1,3,Lost/Others
14848,425,1,310.56,1,1,2,Lost/Others
14849,42,43,15763.45,2,3,3,Loyal Customers
14850,332,7,1794.01,1,2,3,At Risk
14851,44,3,829.41,2,1,2,Lost/Others
14852,79,18,6147.18,2,3,3,Loyal Customers
14853,45,5,1376.87,2,2,3,Loyal Customers
14854,99,11,4322.86,1,3,3,At Risk
14855,140,7,6520.3,1,2,3,At Risk
14856,57,3,1311.38,2,1,3,Lost/Others
14857,80,7,3651.85,2,2,3,Loyal Customers
14858,526,1,180.75,1,1,1,Lost/Others
14859,33,5,1705.64,2,2,3,Loyal Customers
14860,40,1,170.32,2,1,1,Lost/Others
14861,73,10,1380.73,2,3,3,Loyal Customers
14862,46,2,841.2,2,1,2,Lost/Others
14863,50,1,266.76,2,1,1,Lost/Others
14865,28,4,129.72,3,2,1,Loyal Customers
14866,31,19,20850.22,2,3,3,Loyal Customers
14867,206,16,2952.06,1,3,3,At Risk
14868,24,12,4184.01,3,3,3,Champions
14869,29,6,2804.24,3,2,3,Loyal Customers
14870,282,6,1838.95,1,2,3,At Risk
14871,24,9,1258.97,3,2,3,Loyal Customers
14872,504,3,816.6,1,1,2,Lost/Others
14873,231,2,854.13,1,1,2,Lost/Others
14874,556,1,116.18,1,1,1,Lost/Others
14875,128,3,2862.4,1,1,3,Lost/Others
14876,542,2,256.7,1,1,1,Lost/Others
14877,439,2,437.0,1,1,2,Lost/Others
14878,33,25,4105.24,2,3,3,Loyal Customers
14879,705,1,185.06,1,1,1,Lost/Others
14880,98,3,706.19,1,1,2,Lost/Others
14881,40,1,255.4,2,1,1,Lost/Others
14882,47,14,3628.15,2,3,3,Loyal Customers
14883,39,6,761.59,2,2,2,Loyal Customers
14884,690,1,120.6,1,1,1,Lost/Others
14885,152,3,1598.12,1,1,3,Lost/Others
14886,273,1,364.8,1,1,2,Lost/Others
14887,100,1,1862.0,1,1,3,Lost/Others
14888,228,1,369.2,1,1,2,Lost/Others
14889,357,1,135.9,1,1,1,Lost/Others
14890,274,3,817.25,1,1,2,Lost/Others
14891,169,4,1106.73,1,2,3,At Risk
14892,711,1,202.35,1,1,1,Lost/Others
14893,30,3,1809.61,3,1,3,New Customers
14894,106,3,1492.81,1,1,3,Lost/Others
14895,28,38,25119.54,3,3,3,Champions
14896,225,8,2092.42,1,2,3,At Risk
14897,28,8,3140.54,3,2,3,Loyal Customers
14898,44,14,3507.81,2,3,3,Loyal Customers
14899,416,1,1384.88,1,1,3,Lost/Others
14900,543,1,13.92,1,1,1,Lost/Others
14901,32,12,2289.65,2,3,3,Loyal Customers
14902,46,3,1035.62,2,1,3,Lost/Others
14903,42,5,2810.63,2,2,3,Loyal Customers
14904,23,4,1640.64,3,2,3,Loyal Customers
14905,178,8,1971.39,1,2,3,At Risk
14906,466,1,68.44,1,1,1,Lost/Others
14907,24,16,6165.79,3,3,3,Champions
14908,95,2,381.9,1,1,2,Lost/Others
14909,458,3,1404.68,1,1,3,Lost/Others
14910,23,4,434.35,3,2,2,Loyal Customers
14911,22,398,295972.63,3,3,3,Champions
14912,37,6,1889.25,2,2,3,Loyal Customers
14913,56,8,4073.13,2,2,3,Loyal Customers
14915,112,11,1811.25,1,3,3,At Risk
14916,91,8,3042.95,1,2,3,At Risk
14917,617,2,1123.75,1,1,3,Lost/Others
14918,136,9,5955.81,1,2,3,At Risk
14919,560,1,359.35,1,1,2,Lost/Others
14920,233,3,1607.17,1,1,3,Lost/Others
14921,51,2,1316.07,2,1,3,Lost/Others
14922,414,2,843.74,1,1,2,Lost/Others
14923,71,1,749.1,2,1,2,Lost/Others
14924,266,3,931.01,1,1,2,Lost/Others
14926,402,2,359.4,1,1,2,Lost/Others
14927,417,1,308.2,1,1,2,Lost/Others
14928,648,1,223.91,1,1,1,Lost/Others
14929,53,2,836.69,2,1,2,Lost/Others
14930,129,6,5246.63,1,2,3,At Risk
14931,25,5,1257.68,3,2,3,Loyal Customers
14932,386,2,1029.66,1,1,3,Lost/Others
14933,464,4,1770.0,1,2,3,At Risk
14934,102,5,3503.5,1,2,3,At Risk
14935,318,2,2849.83,1,1,3,Lost/Others
14936,54,12,12410.81,2,3,3,Loyal Customers
14937,77,3,1621.88,2,1,3,Lost/Others
14938,583,2,2322.43,1,1,3,Lost/Others
14940,438,2,531.49,1,1,2,Lost/Others
14941,599,1,182.1,1,1,1,Lost/Others
14942,422,4,746.56,1,2,2,At Risk
14943,684,1,107.62,1,1,1,Lost/Others
14944,50,19,9784.67,2,3,3,Loyal Customers
14945,434,1,179.4,1,1,1,Lost/Others
14946,35,1,100.9,2,1,1,Lost/Others
14947,93,6,1049.79,1,2,3,At Risk
14948,44,6,1101.97,2,2,3,Loyal Customers
14949,490,4,515.0,1,2,2,At Risk
14950,40,1,371.2,2,1,2,Lost/Others
14951,100,1,311.69,1,1,2,Lost/Others
14952,80,32,17629.35,2,3,3,Loyal Customers
14953,46,4,1013.77,2,2,3,Loyal Customers
14954,33,2,503.44,2,1,2,Lost/Others
14955,753,1,163.77,1,1,1,Lost/Others
14956,442,1,1325.0,1,1,3,Lost/Others
14957,274,2,333.29,1,1,2,Lost/Others
14958,168,6,957.94,1,2,2,At Risk
14959,85,4,695.42,2,2,2,Loyal Customers
14960,29,2,221.27,3,1,1,New Customers
14961,31,22,16410.15,2,3,3,Loyal Customers
14962,291,4,366.91,1,2,2,At Risk
14963,30,12,3164.48,3,3,3,Champions
14964,268,1,206.21,1,1,1,Lost/Others
14965,117,2,599.0,1,1,2,Lost/Others
14966,35,6,1115.84,2,2,3,Loyal Customers
